COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00015,C00002,CLI00750,CRI,V00001,SUC00031,2018-10-20,23,270000.00,11739.13,16200.00
P00015,C00002,CLI00750,MEX,V00014,SUC00048,2018-05-05,13,220000.00,16923.08,37400.00
P00015,C00002,CLI00750,MEX,V00014,SUC00048,2021-05-05,13,220000.00,16923.08,37400.00
P00015,C00002,CLI00206,ESP,V00012,SUC00050,2018-11-08,24,350000.00,14583.33,17500.00
P00015,C00002,CLI00206,ESP,V00012,SUC00050,2020-11-08,24,350000.00,14583.33,17500.00
P00015,C00002,CLI00206,URU,V00010,SUC00034,2018-11-08,40,580000.00,14500.00,104400.00
P00015,C00002,CLI00206,URU,V00010,SUC00034,2020-11-08,40,580000.00,14500.00,104400.00
P00015,C00002,CLI00744,ARG,V00042,SUC00043,2016-09-23,39,460000.00,11794.87,78200.00
P00015,C00002,CLI00744,ARG,V00042,SUC00043,2020-09-23,39,460000.00,11794.87,78200.00
P00015,C00002,CLI00303,ECU,V00007,SUC00002,2019-05-31,8,150000.00,18750.00,22500.00
P00015,C00002,CLI00117,PER,V00013,SUC00036,2018-09-30,16,320000.00,20000.00,25600.00
P00015,C00002,CLI00117,PER,V00013,SUC00036,2021-09-30,16,320000.00,20000.00,25600.00
P00015,C00002,CLI00432,GUA,V00005,SUC00013,2016-10-13,50,1020000.00,20400.00,51000.00
P00015,C00002,CLI00432,GUA,V00005,SUC00013,2020-10-13,50,1020000.00,20400.00,51000.00
P00015,C00002,CLI00408,PAR,V00044,SUC00042,2016-11-22,48,620000.00,12916.67,117800.00
P00015,C00002,CLI00105,URU,V00041,SUC00058,2016-08-04,42,980000.00,23333.33,186200.00
P00015,C00002,CLI00105,URU,V00041,SUC00058,2020-08-04,42,980000.00,23333.33,186200.00
P00015,C00002,CLI00278,PER,V00013,SUC00036,2017-10-09,24,370000.00,15416.67,66600.00
P00015,C00002,CLI00407,ESP,V00026,SUC00046,2017-07-20,27,550000.00,20370.37,60500.00
P00015,C00002,CLI00407,ESP,V00026,SUC00046,2020-07-20,27,550000.00,20370.37,60500.00
P00015,C00002,CLI00718,HON,V00034,SUC00062,2016-11-08,14,380000.00,27142.86,53200.00
P00015,C00002,CLI00718,MEX,V00014,SUC00048,2016-11-08,50,1350000.00,27000.00,270000.00
P00015,C00002,CLI00192,CRI,V00060,SUC00022,2019-05-30,49,610000.00,12448.98,103700.00
P00015,C00002,CLI00681,ECU,V00064,SUC00060,2017-11-12,14,350000.00,25000.00,63000.00
P00015,C00002,CLI00681,GUA,V00016,SUC00007,2017-11-12,18,310000.00,17222.22,52700.00
P00015,C00002,CLI00681,MEX,V00014,SUC00048,2017-12-14,28,430000.00,15357.14,51600.00
P00015,C00002,CLI00681,MEX,V00014,SUC00048,2020-12-14,28,430000.00,15357.14,51600.00
P00015,C00002,CLI00681,MEX,V00019,SUC00005,2017-07-15,25,430000.00,17200.00,21500.00
P00015,C00002,CLI00681,MEX,V00019,SUC00005,2020-07-15,25,430000.00,17200.00,21500.00
P00015,C00002,CLI00187,DOM,V00028,SUC00044,2016-09-05,43,750000.00,17441.86,142500.00
P00015,C00002,CLI00187,DOM,V00028,SUC00044,2020-09-05,43,750000.00,17441.86,142500.00
P00015,C00002,CLI00410,ECU,V00036,SUC00029,2019-03-27,35,710000.00,20285.71,127800.00
P00015,C00002,CLI00790,ECU,V00029,SUC00025,2019-10-20,43,680000.00,15813.95,47600.00
P00015,C00002,CLI00182,MEX,V00048,SUC00053,2016-06-24,49,750000.00,15306.12,67500.00
P00015,C00002,CLI00084,ARG,V00042,SUC00043,2019-01-30,5,60000.00,12000.00,0.60
P00015,C00002,CLI00064,ARG,V00058,SUC00024,2017-05-17,48,760000.00,15833.33,98800.00
P00015,C00002,CLI00064,COL,V00051,SUC00001,2018-04-05,26,690000.00,26538.46,96600.00
P00015,C00002,CLI00064,COL,V00051,SUC00001,2021-04-05,26,690000.00,26538.46,96600.00
P00015,C00002,CLI00064,CRI,V00055,SUC00052,2017-08-09,32,540000.00,16875.00,91800.00
P00015,C00002,CLI00064,GUA,V00056,SUC00017,2019-04-23,11,190000.00,17272.73,15200.00
P00015,C00002,CLI00064,PAR,V00044,SUC00042,2019-04-23,37,830000.00,22432.43,132800.00
P00015,C00002,CLI00050,CHI,V00023,SUC00059,2018-03-30,42,820000.00,19523.81,98400.00
P00015,C00002,CLI00050,CHI,V00023,SUC00059,2021-03-30,42,820000.00,19523.81,98400.00
P00015,C00002,CLI00050,HON,V00020,SUC00032,2019-07-13,29,820000.00,28275.86,139400.00
P00015,C00002,CLI00050,HON,V00006,SUC00030,2018-04-09,37,480000.00,12972.97,72000.00
P00015,C00002,CLI00050,HON,V00006,SUC00030,2021-04-09,37,480000.00,12972.97,72000.00
P00015,C00002,CLI00050,DOM,V00059,SUC00011,2018-02-09,10,190000.00,19000.00,22800.00
P00015,C00002,CLI00050,DOM,V00059,SUC00011,2021-02-09,10,190000.00,19000.00,22800.00
P00015,C00002,CLI00780,ARG,V00042,SUC00043,2017-06-28,47,1030000.00,21914.89,92700.00
P00015,C00002,CLI00780,ARG,V00042,SUC00043,2020-06-28,47,1030000.00,21914.89,92700.00
P00015,C00002,CLI00653,HON,V00020,SUC00032,2016-08-03,24,490000.00,20416.67,73500.00
P00015,C00002,CLI00653,HON,V00020,SUC00032,2020-08-03,24,490000.00,20416.67,73500.00
P00015,C00002,CLI00267,PAR,V00033,SUC00018,2016-11-24,11,120000.00,10909.09,0.96
P00015,C00002,CLI00721,COL,V00031,SUC00054,2016-05-02,19,390000.00,20526.32,35100.00
P00015,C00002,CLI00721,COL,V00031,SUC00054,2020-05-02,19,390000.00,20526.32,35100.00
P00015,C00002,CLI00438,MEX,V00048,SUC00053,2019-05-17,16,200000.00,12500.00,18000.00
P00015,C00002,CLI00477,GUA,V00015,SUC00004,2017-01-05,44,670000.00,15227.27,60300.00
P00015,C00002,CLI00606,GUA,V00005,SUC00013,2017-08-20,43,450000.00,10465.12,40500.00
P00015,C00002,CLI00038,ESP,V00045,SUC00008,2016-10-20,31,480000.00,15483.87,76800.00
P00015,C00002,CLI00038,ESP,V00045,SUC00008,2020-10-20,31,480000.00,15483.87,76800.00
P00015,C00002,CLI00038,PAR,V00025,SUC00049,2017-05-23,8,160000.00,20000.00,20800.00
P00015,C00002,CLI00038,PER,V00037,SUC00010,2018-10-20,33,840000.00,25454.55,84000.00
P00015,C00002,CLI00761,CHI,V00052,SUC00003,2018-10-04,3,40000.00,13333.33,0.32
P00015,C00002,CLI00761,GUA,V00005,SUC00013,2018-09-19,10,210000.00,21000.00,18900.00
P00015,C00002,CLI00761,GUA,V00005,SUC00013,2021-09-19,10,210000.00,21000.00,18900.00
P00015,C00002,CLI00611,COL,V00018,SUC00038,2017-09-26,20,310000.00,15500.00,62000.00
P00015,C00002,CLI00699,ECU,V00029,SUC00025,2016-09-25,2,30000.00,15000.00,0.51
P00015,C00002,CLI00699,ECU,V00029,SUC00025,2020-09-25,2,30000.00,15000.00,0.51
P00015,C00002,CLI00127,CHI,V00062,SUC00020,2018-04-11,44,680000.00,15454.55,68000.00
P00015,C00002,CLI00127,CHI,V00062,SUC00020,2021-04-11,44,-680000.00,-15454.55,68000.00
P00015,C00002,CLI00127,MEX,V00019,SUC00005,2016-09-20,26,530000.00,20384.62,26500.00
P00015,C00002,CLI00127,MEX,V00019,SUC00005,2020-09-20,26,530000.00,20384.62,26500.00
P00015,C00002,CLI00021,CHI,V00008,SUC00033,2017-01-30,47,670000.00,14255.32,40200.00
P00015,C00002,CLI00021,ESP,V00026,SUC00046,2017-01-30,35,670000.00,19142.86,127300.00
P00015,C00002,CLI00201,ARG,V00058,SUC00024,2016-09-04,48,1090000.00,22708.33,152600.00
P00015,C00002,CLI00201,ARG,V00058,SUC00024,2020-09-04,48,1090000.00,22708.33,152600.00
P00015,C00002,CLI00201,CRI,V00055,SUC00052,2019-10-12,3,60000.00,20000.00,0.30
P00015,C00002,CLI00201,ESP,V00012,SUC00050,2017-09-24,47,570000.00,12127.66,114000.00
P00015,C00002,CLI00093,PAR,V00043,SUC00009,2018-04-11,38,760000.00,20000.00,68400.00
P00015,C00002,CLI00093,PAR,V00043,SUC00009,2021-04-11,38,760000.00,20000.00,68400.00
P00015,C00002,CLI00203,GUA,V00056,SUC00017,2019-06-02,34,520000.00,15294.12,67600.00
P00015,C00002,CLI00313,GUA,V00056,SUC00017,2019-03-03,46,710000.00,15434.78,113600.00
P00015,C00002,CLI00452,ECU,V00064,SUC00060,2017-11-09,25,430000.00,17200.00,86000.00
P00015,C00002,CLI00452,ESP,V00045,SUC00008,2018-06-02,13,200000.00,15384.62,36000.00
P00015,C00002,CLI00452,ESP,V00045,SUC00008,2021-06-02,13,200000.00,15384.62,36000.00
P00015,C00002,CLI00452,HON,V00057,SUC00015,2018-01-19,14,160000.00,11428.57,14400.00
P00015,C00002,CLI00452,HON,V00057,SUC00015,2021-01-19,14,160000.00,11428.57,14400.00
P00015,C00002,CLI00452,DOM,V00004,SUC00041,2018-07-18,39,860000.00,22051.28,111800.00
P00015,C00002,CLI00452,DOM,V00004,SUC00041,2021-07-18,39,860000.00,22051.28,111800.00
P00015,C00002,CLI00279,ECU,V00029,SUC00025,2017-01-24,42,640000.00,15238.10,32000.00
P00015,C00002,CLI00081,DOM,V00054,SUC00040,2018-06-17,15,270000.00,18000.00,24300.00
P00015,C00002,CLI00081,DOM,V00054,SUC00040,2021-06-17,15,270000.00,18000.00,24300.00
P00015,C00002,CLI00710,CRI,V00003,SUC00026,2019-01-23,11,260000.00,23636.36,52000.00
P00015,C00002,CLI00710,MEX,V00014,SUC00048,2019-01-23,31,510000.00,16451.61,71400.00
P00015,C00002,CLI00710,PAR,V00043,SUC00009,2019-04-13,11,130000.00,11818.18,15600.00
P00015,C00002,CLI00488,GUA,V00005,SUC00013,2018-05-20,11,220000.00,20000.00,22000.00
P00015,C00002,CLI00488,GUA,V00005,SUC00013,2021-05-20,11,220000.00,20000.00,22000.00
P00015,C00002,CLI00725,ESP,V00012,SUC00050,2017-08-22,38,490000.00,12894.74,53900.00
P00015,C00002,CLI00725,MEX,V00048,SUC00053,2017-05-23,27,410000.00,15185.19,49200.00
P00015,C00002,CLI00625,ARG,V00042,SUC00043,2016-03-18,19,220000.00,11578.95,41800.00
P00015,C00002,CLI00625,ARG,V00042,SUC00043,2020-01-17,19,220000.00,11578.95,41800.00
P00015,C00002,CLI00625,ARG,V00042,SUC00043,2020-03-18,19,220000.00,11578.95,41800.00
P00015,C00002,CLI00625,CHI,V00062,SUC00020,2018-05-22,45,700000.00,15555.56,49000.00
P00015,C00002,CLI00625,CHI,V00062,SUC00020,2021-05-22,45,700000.00,15555.56,49000.00
P00015,C00002,CLI00625,PAR,V00025,SUC00049,2019-06-08,11,280000.00,25454.55,14000.00
P00015,C00002,CLI00325,CRI,V00022,SUC00037,2019-04-26,21,410000.00,19523.81,82000.00
P00015,C00002,CLI00325,ESP,V00026,SUC00046,2019-08-10,25,500000.00,20000.00,70000.00
P00015,C00002,CLI00541,URU,V00065,SUC00039,2017-06-06,41,920000.00,22439.02,92000.00
P00015,C00002,CLI00541,URU,V00065,SUC00039,2020-06-06,41,920000.00,22439.02,92000.00
P00015,C00002,CLI00213,ECU,V00007,SUC00002,2017-10-25,16,440000.00,27500.00,48400.00
P00015,C00002,CLI00213,MEX,V00019,SUC00005,2017-12-15,35,790000.00,22571.43,142200.00
P00015,C00002,CLI00213,MEX,V00019,SUC00005,2020-12-15,35,790000.00,22571.43,142200.00
P00015,C00002,CLI00672,PAR,V00044,SUC00042,2019-08-27,14,320000.00,22857.14,54400.00
P00015,C00002,CLI00672,DOM,V00004,SUC00041,2018-12-18,48,850000.00,17708.33,170000.00
P00015,C00002,CLI00542,MEX,V00014,SUC00048,2016-08-15,50,580000.00,11600.00,104400.00
P00015,C00002,CLI00542,MEX,V00014,SUC00048,2020-08-15,50,580000.00,11600.00,104400.00
P00015,C00002,CLI00368,ECU,V00064,SUC00060,2019-09-16,20,410000.00,20500.00,24600.00
P00015,C00002,CLI00442,ARG,V00017,SUC00045,2019-09-24,33,690000.00,20909.09,110400.00
P00015,C00002,CLI00484,ECU,V00050,SUC00023,2017-03-12,12,250000.00,20833.33,12500.00
P00015,C00002,CLI00484,URU,V00049,SUC00063,2017-03-12,21,420000.00,20000.00,58800.00
P00015,C00002,CLI00616,ECU,V00029,SUC00025,2017-02-04,7,110000.00,15714.29,0.88
P00015,C00002,CLI00246,PER,V00013,SUC00036,2017-11-18,10,150000.00,15000.00,13500.00
P00015,C00002,CLI00246,PER,V00040,SUC00061,2019-09-13,41,1020000.00,24878.05,173400.00
P00015,C00002,CLI00246,URU,V00027,SUC00065,2018-02-06,7,140000.00,20000.00,25200.00
P00015,C00002,CLI00246,URU,V00027,SUC00065,2021-02-06,7,140000.00,20000.00,25200.00
P00015,C00002,CLI00045,COL,V00031,SUC00054,2018-06-10,10,140000.00,14000.00,0.70
P00015,C00002,CLI00045,COL,V00031,SUC00054,2021-06-10,10,140000.00,14000.00,0.70
P00015,C00002,CLI00381,URU,V00027,SUC00065,2017-03-05,27,510000.00,18888.89,81600.00
P00015,C00002,CLI00696,COL,V00031,SUC00054,2019-03-28,50,1100000.00,22000.00,55000.00
P00015,C00002,CLI00696,HON,V00034,SUC00062,2016-06-04,13,250000.00,19230.77,47500.00
P00015,C00002,CLI00204,GUA,V00056,SUC00017,2017-12-26,43,890000.00,20697.67,44500.00
P00015,C00002,CLI00204,GUA,V00056,SUC00017,2020-12-26,43,890000.00,20697.67,44500.00
P00015,C00002,CLI00204,PER,V00037,SUC00010,2017-12-26,7,180000.00,25714.29,19800.00
P00015,C00002,CLI00204,PER,V00037,SUC00010,2020-12-26,7,180000.00,25714.29,19800.00
P00015,C00002,CLI00587,MEX,V00014,SUC00048,2018-05-11,49,750000.00,15306.12,75000.00
P00015,C00002,CLI00587,MEX,V00014,SUC00048,2021-05-11,49,750000.00,15306.12,75000.00
P00015,C00002,CLI00034,PER,V00040,SUC00061,2018-02-10,6,160000.00,26666.67,14400.00
P00015,C00002,CLI00034,PER,V00040,SUC00061,2021-02-10,6,160000.00,26666.67,14400.00
P00015,C00002,CLI00034,URU,V00065,SUC00039,2019-10-05,24,510000.00,21250.00,71400.00
P00015,C00002,CLI00330,MEX,V00021,SUC00064,2016-04-06,44,920000.00,20909.09,128800.00
P00015,C00002,CLI00330,MEX,V00021,SUC00064,2020-04-06,44,920000.00,20909.09,128800.00
P00015,C00002,CLI00330,URU,V00065,SUC00039,2016-09-14,6,80000.00,13333.33,0.88
P00015,C00002,CLI00330,URU,V00065,SUC00039,2020-09-14,6,80000.00,13333.33,0.88
P00015,C00002,CLI00248,CRI,V00001,SUC00031,2019-05-25,26,690000.00,26538.46,96600.00
P00015,C00002,CLI00185,ARG,V00058,SUC00024,2018-05-25,50,980000.00,19600.00,88200.00
P00015,C00002,CLI00185,ARG,V00058,SUC00024,2021-05-25,50,980000.00,19600.00,88200.00
P00015,C00002,CLI00755,ECU,V00029,SUC00025,2017-05-31,31,400000.00,12903.23,24000.00
P00015,C00002,CLI00755,MEX,V00021,SUC00064,2018-10-16,37,580000.00,15675.68,116000.00
P00015,C00002,CLI00755,DOM,V00059,SUC00011,2017-05-31,35,500000.00,14285.71,40000.00
P00015,C00002,CLI00680,DOM,V00059,SUC00011,2017-04-07,39,460000.00,11794.87,69000.00
P00015,C00002,CLI00680,URU,V00027,SUC00065,2017-06-22,4,60000.00,15000.00,0.96
P00015,C00002,CLI00680,URU,V00027,SUC00065,2020-06-22,4,60000.00,15000.00,0.96
P00015,C00002,CLI00651,ARG,V00053,SUC00006,2018-01-03,20,350000.00,17500.00,49000.00
P00015,C00002,CLI00651,ARG,V00053,SUC00006,2021-01-03,20,350000.00,17500.00,49000.00
P00015,C00002,CLI00094,CHI,V00008,SUC00033,2018-09-11,10,150000.00,15000.00,21000.00
P00015,C00002,CLI00094,CHI,V00008,SUC00033,2021-09-11,10,150000.00,15000.00,21000.00
P00015,C00002,CLI00094,HON,V00057,SUC00015,2019-05-04,4,100000.00,25000.00,17000.00
P00015,C00002,CLI00094,PAR,V00025,SUC00049,2016-07-13,47,950000.00,20212.77,47500.00
P00015,C00002,CLI00106,ARG,V00042,SUC00043,2017-06-17,18,280000.00,15555.56,14000.00
P00015,C00002,CLI00106,ARG,V00042,SUC00043,2020-06-17,18,280000.00,15555.56,14000.00
P00015,C00002,CLI00106,ECU,V00064,SUC00060,2019-08-30,13,190000.00,14615.38,26600.00
P00015,C00002,CLI00106,DOM,V00054,SUC00040,2018-01-07,27,350000.00,12962.96,28000.00
P00015,C00002,CLI00106,DOM,V00054,SUC00040,2021-01-07,27,350000.00,12962.96,28000.00
P00015,C00002,CLI00287,ARG,V00058,SUC00024,2019-03-06,2,30000.00,15000.00,0.21
P00015,C00002,CLI00287,PAR,V00033,SUC00018,2016-01-27,4,70000.00,17500.00,11900.00
P00015,C00002,CLI00287,PAR,V00033,SUC00018,2019-11-27,4,70000.00,17500.00,11900.00
P00015,C00002,CLI00702,URU,V00027,SUC00065,2017-12-07,41,530000.00,12926.83,26500.00
P00015,C00002,CLI00702,URU,V00027,SUC00065,2020-12-07,41,530000.00,12926.83,26500.00
P00015,C00002,CLI00237,MEX,V00021,SUC00064,2016-02-28,29,570000.00,19655.17,102600.00
P00015,C00002,CLI00237,MEX,V00021,SUC00064,2019-12-29,29,570000.00,19655.17,102600.00
P00015,C00002,CLI00237,MEX,V00021,SUC00064,2020-02-28,29,570000.00,19655.17,102600.00
P00015,C00002,CLI00237,URU,V00027,SUC00065,2016-05-04,42,660000.00,15714.29,99000.00
P00015,C00002,CLI00237,URU,V00027,SUC00065,2020-05-04,42,660000.00,15714.29,99000.00
P00015,C00002,CLI00425,DOM,V00054,SUC00040,2018-11-10,21,480000.00,22857.14,24000.00
P00015,C00002,CLI00425,DOM,V00054,SUC00040,2020-11-10,21,480000.00,22857.14,24000.00
P00015,C00002,CLI00028,HON,V00020,SUC00032,2019-05-06,2,30000.00,15000.00,0.54
P00015,C00002,CLI00372,PAR,V00044,SUC00042,2017-04-17,13,340000.00,26153.85,47600.00
P00015,C00002,CLI00447,DOM,V00035,SUC00016,2018-05-23,39,990000.00,25384.62,178200.00
P00015,C00002,CLI00447,DOM,V00035,SUC00016,2021-05-23,39,990000.00,25384.62,178200.00
P00015,C00002,CLI00589,ARG,V00042,SUC00043,2018-09-19,25,510000.00,20400.00,51000.00
P00015,C00002,CLI00589,ARG,V00042,SUC00043,2021-09-19,25,510000.00,20400.00,51000.00
P00015,C00002,CLI00589,CHI,V00030,SUC00051,2017-08-21,44,640000.00,14545.45,32000.00
P00015,C00002,CLI00589,HON,V00020,SUC00032,2019-07-25,31,480000.00,15483.87,72000.00
P00015,C00002,CLI00036,CRI,V00060,SUC00022,2017-03-07,28,770000.00,27500.00,92400.00
P00015,C00002,CLI00036,DOM,V00035,SUC00016,2016-01-16,25,530000.00,21200.00,53000.00
P00015,C00002,CLI00036,DOM,V00035,SUC00016,2019-11-16,25,530000.00,21200.00,53000.00
P00015,C00002,CLI00554,ARG,V00053,SUC00006,2019-08-19,20,390000.00,19500.00,50700.00
P00015,C00002,CLI00554,CHI,V00023,SUC00059,2016-04-29,28,560000.00,20000.00,67200.00
P00015,C00002,CLI00554,CHI,V00023,SUC00059,2020-04-29,28,560000.00,20000.00,67200.00
P00003,C00003,CLI00673,DOM,V00004,SUC00041,2017-07-27,23,240000.00,10434.78,33600.00
P00003,C00003,CLI00673,DOM,V00004,SUC00041,2020-07-27,23,240000.00,10434.78,33600.00
P00003,C00003,CLI00158,URU,V00027,SUC00065,2018-02-24,27,300000.00,11111.11,33000.00
P00003,C00003,CLI00158,URU,V00027,SUC00065,2021-02-24,27,300000.00,11111.11,33000.00
P00003,C00003,CLI00255,URU,V00065,SUC00039,2019-02-26,35,380000.00,10857.14,22800.00
P00003,C00003,CLI00445,HON,V00034,SUC00062,2016-12-07,34,380000.00,11176.47,41800.00
P00003,C00003,CLI00328,PER,V00009,SUC00055,2016-10-09,24,260000.00,10833.33,39000.00
P00003,C00003,CLI00328,PER,V00009,SUC00055,2020-10-09,24,260000.00,10833.33,39000.00
P00003,C00003,CLI00687,PAR,V00043,SUC00009,2016-11-16,9,100000.00,11111.11,0.90
P00003,C00003,CLI00704,CHI,V00008,SUC00033,2017-01-14,9,100000.00,11111.11,15000.00
P00003,C00003,CLI00704,MEX,V00047,SUC00056,2016-06-02,17,180000.00,10588.24,34200.00
P00003,C00003,CLI00555,GUA,V00015,SUC00004,2019-10-30,39,450000.00,11538.46,81000.00
P00003,C00003,CLI00760,ESP,V00063,SUC00027,2017-07-17,29,300000.00,10344.83,24000.00
P00003,C00003,CLI00760,ESP,V00063,SUC00027,2020-07-17,29,300000.00,10344.83,24000.00
P00003,C00003,CLI00636,HON,V00006,SUC00030,2017-03-09,16,170000.00,10625.00,13600.00
P00003,C00003,CLI00327,CHI,V00062,SUC00020,2018-05-24,42,470000.00,11190.48,23500.00
P00003,C00003,CLI00327,CHI,V00062,SUC00020,2021-05-24,42,470000.00,11190.48,23500.00
P00003,C00003,CLI00069,URU,V00027,SUC00065,2016-12-02,43,440000.00,10232.56,44000.00
P00003,C00003,CLI00774,PER,V00009,SUC00055,2016-01-31,16,170000.00,10625.00,28900.00
P00003,C00003,CLI00774,PER,V00009,SUC00055,2019-12-01,16,170000.00,10625.00,28900.00
P00003,C00003,CLI00600,URU,V00027,SUC00065,2016-03-20,6,1020000.00,170000.00,81600.00
P00003,C00003,CLI00600,URU,V00027,SUC00065,2020-01-19,6,1020000.00,170000.00,81600.00
P00003,C00003,CLI00600,URU,V00027,SUC00065,2020-03-20,6,1020000.00,170000.00,81600.00
P00003,C00003,CLI00715,ECU,V00029,SUC00025,2017-11-01,46,510000.00,11086.96,86700.00
P00003,C00003,CLI00331,PER,V00009,SUC00055,2016-06-09,15,160000.00,10666.67,0.80
P00003,C00003,CLI00700,URU,V00049,SUC00063,2017-10-03,37,400000.00,10810.81,72000.00
P00003,C00003,CLI00055,CRI,V00001,SUC00031,2018-10-09,16,170000.00,10625.00,20400.00
P00003,C00003,CLI00529,DOM,V00028,SUC00044,2018-07-31,19,220000.00,11578.95,28600.00
P00003,C00003,CLI00529,DOM,V00028,SUC00044,2021-07-31,19,220000.00,11578.95,28600.00
P00003,C00003,CLI00742,PAR,V00025,SUC00049,2019-09-02,45,490000.00,10888.89,58800.00
P00003,C00003,CLI00429,URU,V00049,SUC00063,2018-04-02,46,500000.00,10869.57,85000.00
P00003,C00003,CLI00429,URU,V00049,SUC00063,2021-04-02,46,500000.00,10869.57,85000.00
P00003,C00003,CLI00299,COL,V00039,SUC00012,2017-01-17,41,460000.00,11219.51,32200.00
P00003,C00003,CLI00507,PAR,V00043,SUC00009,2018-10-03,50,540000.00,10800.00,27000.00
P00003,C00003,CLI00695,ECU,V00036,SUC00029,2017-03-16,46,490000.00,10652.17,98000.00
P00003,C00003,CLI00300,HON,V00057,SUC00015,2016-05-13,34,380000.00,11176.47,68400.00
P00003,C00003,CLI00300,HON,V00057,SUC00015,2020-05-13,34,380000.00,11176.47,68400.00
P00003,C00003,CLI00369,MEX,V00021,SUC00064,2017-05-09,1,20000.00,20000.00,0.28
P00003,C00003,CLI00169,DOM,V00004,SUC00041,2019-09-24,34,360000.00,10588.24,64800.00
P00003,C00003,CLI00387,DOM,V00004,SUC00041,2017-01-18,1,20000.00,20000.00,0.40
P00003,C00003,CLI00594,PAR,V00043,SUC00009,2019-06-26,27,300000.00,11111.11,36000.00
P00003,C00003,CLI00480,CHI,V00030,SUC00051,2019-04-22,49,500000.00,10204.08,60000.00
P00003,C00003,CLI00480,HON,V00020,SUC00032,2016-06-30,16,170000.00,10625.00,15300.00
P00003,C00003,CLI00272,ECU,V00064,SUC00060,2019-09-10,49,540000.00,11020.41,43200.00
P00003,C00003,CLI00435,URU,V00027,SUC00065,2017-08-19,36,370000.00,10277.78,44400.00
P00003,C00003,CLI00433,DOM,V00059,SUC00011,2019-05-11,31,320000.00,10322.58,16000.00
P00003,C00003,CLI00714,GUA,V00056,SUC00017,2019-03-03,8,90000.00,11250.00,0.63
P00003,C00003,CLI00125,MEX,V00014,SUC00048,2018-02-28,5,60000.00,12000.00,11400.00
P00003,C00003,CLI00125,MEX,V00014,SUC00048,2021-02-28,5,60000.00,12000.00,11400.00
P00003,C00003,CLI00729,PAR,V00033,SUC00018,2018-06-14,31,340000.00,10967.74,44200.00
P00003,C00003,CLI00729,PAR,V00033,SUC00018,2021-06-14,31,340000.00,10967.74,44200.00
P00003,C00003,CLI00729,DOM,V00004,SUC00041,2018-06-09,21,220000.00,10476.19,13200.00
P00003,C00003,CLI00729,DOM,V00004,SUC00041,2021-06-09,21,220000.00,10476.19,13200.00
P00003,C00003,CLI00307,HON,V00006,SUC00030,2018-12-17,42,460000.00,10952.38,23000.00
P00003,C00003,CLI00546,PAR,V00025,SUC00049,2016-04-12,24,250000.00,10416.67,15000.00
P00003,C00003,CLI00546,PAR,V00025,SUC00049,2020-04-12,24,250000.00,10416.67,15000.00
P00003,C00003,CLI00323,PAR,V00002,SUC00047,2017-03-09,22,240000.00,10909.09,14400.00
P00003,C00003,CLI00367,COL,V00039,SUC00012,2017-04-08,20,220000.00,11000.00,22000.00
P00003,C00003,CLI00356,HON,V00024,SUC00021,2018-03-24,21,220000.00,10476.19,28600.00
P00003,C00003,CLI00356,HON,V00024,SUC00021,2021-03-24,21,220000.00,10476.19,28600.00
P00003,C00003,CLI00795,ECU,V00029,SUC00025,2016-11-08,16,180000.00,11250.00,14400.00
P00003,C00003,CLI00053,ECU,V00036,SUC00029,2017-03-31,9,100000.00,11111.11,14000.00
P00003,C00003,CLI00301,HON,V00006,SUC00030,2017-06-14,5,60000.00,12000.00,0.30
P00003,C00003,CLI00301,HON,V00006,SUC00030,2020-06-14,5,60000.00,12000.00,0.30
P00003,C00003,CLI00078,CRI,V00060,SUC00022,2018-04-19,19,200000.00,10526.32,24000.00
P00003,C00003,CLI00078,CRI,V00060,SUC00022,2021-04-19,19,200000.00,10526.32,24000.00
P00003,C00003,CLI00719,HON,V00024,SUC00021,2016-11-21,18,190000.00,10555.56,36100.00
P00003,C00003,CLI00646,DOM,V00035,SUC00016,2019-03-26,7,80000.00,11428.57,0.72
P00003,C00003,CLI00753,CHI,V00052,SUC00003,2017-10-21,14,150000.00,10714.29,19500.00
